167.239635,168.9698767,172,2,(168.4 169.59 169.75 170.45 171.35 173.93 173.97 178.44 178.5 179.94 185.39)
168.4049221,168.9698767,172,2,(168.84 169.59 169.75 170.45 171.35 173.93 173.97 178.44 178.5 179.94 185.39)
168.8404196,168.9698767,172,2,(169.59 169.75 170.45 171.35 173.93 173.97 175.61 178.44 178.5 179.94 185.39)
168.9698767,169.446406,172,2,(169.43 169.59 169.75 170.45 171.35 173.93 173.97 175.61 178.44 178.5 179.94 185.39)
169.4345132,169.446406,172,2,(169.59 169.75 169.99 170.45 171.35 173.93 173.97 175.61 178.44 178.5 179.94 185.39)
169.446406,172.688285,172,2,(169.59 169.75 169.97 169.99 170.45 171.35 173.93 173.97 175.61 178.44 178.5 179.94 185.39)
169.5907493,172.688285,172,2,(169.75 169.97 169.99 170.45 171.35 173.93 173.97 175.19 175.61 178.44 178.5 179.94 185.39)
169.7453432,172.688285,172,2,(169.97 169.99 170.09 170.45 171.35 173.93 173.97 175.19 175.61 178.44 178.5 179.94 185.39)
169.9667376,172.688285,172,2,(169.99 170.09 170.45 170.78 171.35 173.93 173.97 175.19 175.61 178.44 178.5 179.94 185.39)
169.990219,172.688285,172,2,(170.09 170.45 170.78 171.35 172.47 173.93 173.97 175.19 175.61 178.44 178.5 179.94 185.39)
170.0909024,172.688285,172,2,(170.45 170.78 171.35 172.47 173.93 173.97 175.19 175.61 178.44 178.5 179.94 179.98 185.39)
170.4457674,172.688285,172,2,(170.78 171.35 172.47 173.93 173.97 175.19 175.61 176.76 178.44 178.5 179.94 179.98 185.39)
170.7831346,172.688285,172,2,(171.35 172.47 173.93 173.97 175.19 175.61 176.76 178.44 178.5 179.94 179.98 180.89 185.39)
171.3457083,172.688285,172,2,(172.47 173.93 173.97 174.95 175.19 175.61 176.76 178.44 178.5 179.94 179.98 180.89 185.39)
172,172.688285,182,1,(172.47 173.93 173.97 174.95 175.19 175.61 176.76 178.44 178.5 179.94 179.98 180.89 185.39)
172.4687424,172.688285,182,2,(173.93 173.97 174.95 175.19 175.61 176.76 178.44 178.5 179.94 179.98 180.89 185.39)
172.688285,179.5673902,182,2,(173.93 173.97 174.89 174.95 175.19 175.61 176.76 178.44 178.5 179.94 179.98 180.89 185.39)
173.9342747,179.5673902,182,2,(173.97 174.89 174.95 175.02 175.19 175.61 176.76 178.44 178.5 179.94 179.98 180.89 185.39)
173.9745886,179.5673902,182,2,(174.89 174.95 175.02 175.19 175.61 176.76 178.44 178.5 179.94 179.98 180.89 185.39 188.07)
174.8874276,179.5673902,182,2,(174.95 175.02 175.19 175.61 176.76 178.02 178.44 178.5 179.94 179.98 180.89 185.39 188.07)
174.9547204,179.5673902,182,2,(175.02 175.19 175.61 176.76 178.02 178.44 178.5 179.94 179.98 180.14 180.89 185.39 188.07)
175.0179359,179.5673902,182,2,(175.19 175.61 176.76 178.02 178.44 178.5 179.94 179.98 180.14 180.89 182.61 185.39 188.07)
175.1857373,179.5673902,182,2,(175.61 176.37 176.76 178.02 178.44 178.5 179.94 179.98 180.14 180.89 182.61 185.39 188.07)
175.6120212,179.5673902,182,2,(176.37 176.76 178.02 178.44 178.5 179.94 179.98 180.14 180.89 182.61 183.62 185.39 188.07)
176.3691326,179.5673902,182,2,(176.76 178.02 178.44 178.5 179.94 179.98 180.14 180.89 182.61 183.62 185.39 187.96 188.07)
176.7612131,179.5673902,182,2,(178.02 178.44 178.5 179.94 179.98 180.14 180.89 182.61 183.62 184.79 185.39 187.96 188.07)
178.0215296,179.5673902,182,2,(178.44 178.5 179.94 179.98 180.14 180.89 182.61 183.53 183.62 184.79 185.39 187.96 188.07)
178.4429431,179.5673902,182,2,(178.5 178.67 179.94 179.98 180.14 180.89 182.61 183.53 183.62 184.79 185.39 187.96 188.07)
178.5047155,179.5673902,182,2,(178.67 179.94 179.98 180.02 180.14 180.89 182.61 183.53 183.62 184.79 185.39 187.96 188.07)
178.6727347,179.5673902,182,2,(179.86 179.94 179.98 180.02 180.14 180.89 182.61 183.53 183.62 184.79 185.39 187.96 188.07)
179.5673902,179.8354976,182,2,(179.86 179.94 179.98 180.02 180.14 180.89 182.61 182.82 183.53 183.62 184.79 185.39 187.96 188.07)
179.8354976,188.0416568,182,2,(179.86 179.94 179.98 180.02 180.14 180.89 181.04 182.61 182.82 183.53 183.62 184.79 185.39 187.96 188.07)
179.8561325,188.0416568,182,2,(179.94 179.98 180.02 180.14 180.89 181.04 181.04 182.61 182.82 183.53 183.62 184.79 185.39 187.96 188.07)
179.9433973,188.0416568,182,2,(179.98 180.02 180.14 180.82 180.89 181.04 181.04 182.61 182.82 183.53 183.62 184.79 185.39 187.96 188.07)
179.9778762,188.0416568,182,2,(180.02 180.14 180.58 180.82 180.89 181.04 181.04 182.61 182.82 183.53 183.62 184.79 185.39 187.96 188.07)
